date,user_name,day,week,day_of_week,phase,is_training_day,total_sets,training_volume_load,average_rpe,session_duration_min,compound_sets,isolation_sets,effective_reps,time_under_tension_min,calories,protein_g,carbs_g,fats_g,protein_g_per_kg,fiber_g,hydration_liters,meals_per_day,vitamin_d_iu,creatine_g,calorie_surplus,tdee_estimate,sleep_duration_hours,sleep_quality_1_10,deep_sleep_percent,rem_sleep_percent,sleep_efficiency_percent,sleep_latency_min,awakenings_count,weight_kg,estimated_muscle_mass_kg,body_fat_percent,daily_muscle_gain_g,hrv_rmssd,resting_heart_rate,perceived_stress_1_10,weekly_weight_trend_kg,calories_7d_avg,protein_7d_avg,sleep_7d_avg,training_volume_7d_avg,weight_7d_avg,weight_trend_14d,cumulative_training_volume,training_consistency_7d,recovery_score,training_stress_balance,protein_adequacy_ratio,calorie_surplus_per_kg,phase_encoded,age,sex_encoded,training_age_years,experience_level_encoded,muscle_gain_kg_per_week,weight_change_kg_per_week,user_id
2024-03-11,Mike_Advanced,71,11,0,vacation,False,0.0,0,0.0,0,0,0,0,0.0,2925,187.6,388.9,68.8,2.09,13.6,3.2,4,3117,5,-242,3166,8.0,8.2,11.4,24.9,86.8,20,0,89.94,31.42,12.0,0.4,36.6,64,4.4,0.003,2875.8571428571427,187.38571428571427,7.328571428571428,3.2285714285714286,89.71142857142857,0.08599999999997135,256.6,0.5714285714285714,0.682090909090909,0.0,1.161111111111111,-2.6906826773404493,3,35,1,8.5,3,0.0028,1.75,1
2024-03-12,Mike_Advanced,72,11,1,vacation,False,0.0,0,0.0,0,0,0,0,0.0,2730,157.8,419.9,46.6,1.75,14.7,2.8,4,1891,0,-441,3171,8.1,8.0,25.0,26.9,91.6,6,1,90.15,31.42,12.0,0.2,45.6,61,4.2,0.002,2860.285714285714,178.78571428571428,7.442857142857143,2.328571428571429,89.82857142857144,0.25492307692304417,256.6,0.42857142857142855,0.8685714285714285,0.0,0.9722222222222222,-4.891846921797005,3,35,1,8.5,3,0.0014,1.4700000000000557,1
2024-03-13,Mike_Advanced,73,11,2,vacation,False,0.0,0,0.0,0,0,0,0,0.0,2737,156.7,421.1,47.3,1.74,14.7,3.0,4,2051,5,-437,3174,7.1,8.8,21.1,24.5,95.4,60,0,89.67,31.42,12.1,0.2,42.7,62,4.7,0.002,2905.8571428571427,176.05714285714285,7.528571428571429,1.5571428571428572,89.85,0.47261538461536934,256.6,0.2857142857142857,0.7994893617021277,0.0,0.9666666666666667,-4.873424779747965,3,35,1,8.5,3,0.0014,-3.360000000000028,1
2024-03-14,Mike_Advanced,74,11,3,vacation,False,0.0,0,0.0,0,0,0,0,0.0,2975,145.2,321.5,123.2,1.62,11.3,3.6,5,2571,5,-191,3166,7.9,10.0,24.2,17.9,93.8,14,2,89.8,31.42,12.0,0.4,56.9,58,3.2,0.003,2954.4285714285716,169.84285714285713,7.685714285714286,1.5571428571428572,89.87571428571428,0.4787692307692064,256.6,0.2857142857142857,1.778125,0.0,0.9,-2.1269487750556793,3,35,1,8.5,3,0.0028,0.9099999999999682,1
2024-03-15,Mike_Advanced,75,11,4,vacation,True,3.6,4035,8.1,56,1,2,25,2.1,3226,177.8,470.1,70.5,1.98,16.5,2.9,4,2281,5,58,3168,6.6,6.5,20.6,21.9,90.9,6,3,89.98,31.42,12.0,1.7,44.9,62,4.1,0.012,3030.5714285714284,170.41428571428568,7.414285714285713,1.2857142857142858,89.87857142857145,0.4727692307691933,260.20000000000005,0.2857142857142857,0.711829268292683,0.4736842105263158,1.0999999999999999,0.6445876861524783,3,35,1,8.5,3,0.011899999999999999,1.2600000000000477,1
2024-03-16,Mike_Advanced,76,11,5,vacation,False,0.0,0,0.0,0,0,0,0,0.0,3468,133.9,306.1,189.8,1.49,10.7,2.5,3,2268,5,297,3171,6.9,8.2,22.7,23.6,85.0,10,0,90.38,31.42,11.9,0.5,51.5,60,3.8,0.003,3101.1428571428573,161.95714285714286,7.3428571428571425,0.5142857142857143,89.9442857142857,0.5830769230768857,260.20000000000005,0.14285714285714285,1.1113157894736843,0.0,0.8277777777777777,3.2861252489488826,3,35,1,8.5,3,0.0035,2.7999999999999403,1
2024-03-17,Mike_Advanced,77,11,6,vacation,False,0.0,0,0.0,0,0,0,0,0.0,2617,133.7,412.8,47.8,1.48,14.4,3.2,3,1341,5,-561,3178,6.9,8.0,23.0,20.2,87.3,5,3,90.37,31.42,12.0,0.2,41.8,62,5.8,0.002,2954.0,156.1,7.357142857142857,0.5142857142857143,90.04142857142857,0.5549230769230357,260.20000000000005,0.14285714285714285,0.576551724137931,0.0,0.8222222222222222,-6.207812327099701,3,35,1,8.5,3,0.0014,-0.06999999999993634,1
2024-03-18,Mike_Advanced,78,12,0,building,True,7.5,8293,7.0,74,4,3,44,5.8,2775,150.3,247.4,131.5,1.66,8.7,3.5,4,1655,5,-403,3178,7.5,8.6,20.6,23.0,95.0,6,1,90.34,31.42,12.0,1.7,39.9,63,4.3,0.012,2932.5714285714284,150.77142857142857,7.285714285714286,1.5857142857142856,90.09857142857142,0.44630769230765777,267.70000000000005,0.2857142857142857,0.798,0.8823529411764706,0.9222222222222222,-4.460925392959929,1,35,1,8.5,3,0.011899999999999999,-0.21000000000000796,1
2024-03-19,Mike_Advanced,79,12,1,building,False,0.0,0,0.0,0,0,0,0,0.0,2645,147.4,252.4,116.2,1.63,8.8,2.7,5,2212,0,-532,3177,8.2,6.7,16.0,23.4,84.5,66,1,89.59,31.42,12.1,0.5,46.0,61,1.8,0.003,2920.4285714285716,149.28571428571428,7.299999999999999,1.5857142857142856,90.01857142857143,0.2506153846153527,267.70000000000005,0.2857142857142857,1.712222222222222,0.0,0.9055555555555554,-5.938162741377385,1,35,1,8.5,3,0.0035,-5.25,1
2024-03-20,Mike_Advanced,80,12,2,building,True,6.0,5458,6.9,45,3,3,28,2.8,2796,172.8,317.0,92.9,1.93,11.1,2.8,4,1458,5,-369,3165,7.6,8.9,22.0,19.3,80.2,19,1,89.64,31.42,12.0,1.7,45.2,61,5.0,0.012,2928.8571428571427,151.58571428571426,7.371428571428572,2.442857142857143,90.01428571428572,0.10076923076921925,273.70000000000005,0.42857142857142855,0.80456,0.6976744186046512,1.0722222222222222,-4.116465863453815,1,35,1,8.5,3,0.011899999999999999,0.3499999999999801,1
2024-03-21,Mike_Advanced,81,12,3,building,False,0.0,0,0.0,0,0,0,0,0.0,2767,169.3,337.5,82.2,1.89,11.8,3.4,5,1118,5,-398,3166,7.2,9.4,32.3,23.4,98.0,41,4,89.04,31.42,12.1,0.6,45.7,61,4.2,0.004,2899.1428571428573,155.02857142857144,7.271428571428571,2.442857142857143,89.90571428571427,-0.1496923076923372,273.70000000000005,0.42857142857142855,1.0228095238095238,0.0,1.0499999999999998,-4.469901168014375,1,35,1,8.5,3,0.0042,-4.19999999999996,1
2024-03-22,Mike_Advanced,82,12,4,building,True,6.0,5702,6.4,73,3,3,27,4.5,2520,147.8,427.3,33.3,1.66,15.0,3.8,4,1812,5,-636,3155,6.5,7.6,23.9,22.6,95.3,15,0,88.82,31.42,12.0,1.7,27.3,67,4.6,0.012,2798.285714285714,150.74285714285716,7.257142857142857,2.7857142857142856,89.74,-0.34784615384617434,279.70000000000005,0.42857142857142855,0.45104347826086955,0.8,0.9222222222222222,-7.160549425805,1,35,1,8.5,3,0.011899999999999999,-1.5400000000000915,1
2024-03-23,Mike_Advanced,83,12,5,building,True,6.0,3767,8.2,68,3,3,23,3.1,3597,124.3,410.6,161.9,1.4,14.4,3.3,4,2437,0,446,3152,6.8,8.8,18.5,17.6,89.7,94,0,89.76,31.42,12.3,2.5,30.5,66,2.6,0.018,2816.714285714286,149.3714285714286,7.242857142857142,3.642857142857143,89.65142857142857,-0.33215384615389887,285.70000000000005,0.5714285714285714,1.0323076923076924,0.7692307692307693,0.7777777777777777,4.968805704099822,1,35,1,8.5,3,0.0175,6.580000000000084,1
2024-03-24,Mike_Advanced,84,12,6,building,False,0.0,0,0.0,0,0,0,0,0.0,3511,186.6,358.2,147.9,2.08,12.5,3.2,3,1836,5,343,3168,7.7,6.5,26.4,22.5,96.5,18,2,90.19,31.42,12.4,1.4,45.5,61,3.8,0.01,2944.4285714285716,156.92857142857142,7.357142857142857,3.642857142857143,89.6257142857143,-0.27861538461539964,285.70000000000005,0.5714285714285714,0.7782894736842105,0.0,1.1555555555555557,3.8030823816387627,1,35,1,8.5,3,0.0098,3.0099999999999483,1
2024-03-25,Mike_Advanced,85,13,0,building,True,6.0,6542,7.2,64,3,3,35,3.6,2916,166.0,246.3,140.8,1.84,8.6,2.9,4,1371,5,-259,3175,8.7,7.1,22.5,18.8,84.8,14,2,90.43,31.42,12.0,1.7,49.7,60,4.5,0.012,2964.5714285714284,159.17142857142858,7.528571428571429,3.4285714285714284,89.63857142857144,-0.1347692307692514,291.70000000000005,0.5714285714285714,0.7841555555555556,0.6185567010309279,1.0222222222222221,-2.864093774189981,1,35,1,8.5,3,0.011899999999999999,1.6800000000000637,1
2024-03-26,Mike_Advanced,86,13,1,building,True,6.0,3007,8.1,83,3,3,18,3.9,3774,177.0,405.4,160.4,1.96,14.2,2.3,4,2304,0,595,3179,7.7,8.7,20.4,20.7,91.4,5,1,90.29,31.42,12.5,2.6,49.9,60,4.4,0.018,3125.8571428571427,163.40000000000003,7.457142857142856,4.285714285714286,89.73857142857143,0.014461538461516408,297.70000000000005,0.7142857142857143,0.9866590909090908,0.6896551724137931,1.0888888888888888,6.589877062797652,1,35,1,8.5,3,0.0182,-0.980000000000004,1
2024-03-27,Mike_Advanced,87,13,2,building,True,6.0,3319,9.0,56,3,3,22,3.6,3278,133.9,347.9,150.1,1.48,12.2,3.2,4,1938,0,101,3177,7.6,8.3,22.4,20.3,89.6,12,4,90.48,31.42,12.0,2.9,53.4,59,4.8,0.02,3194.714285714286,157.84285714285716,7.457142857142857,4.285714285714286,89.85857142857142,0.08661538461536479,303.70000000000005,0.7142857142857143,0.9233750000000001,0.6976744186046512,0.8222222222222222,1.1162687886825817,1,35,1,8.5,3,0.0203,1.329999999999984,1
2024-03-28,Mike_Advanced,88,13,3,building,False,0.0,0,0.0,0,0,0,0,0.0,3445,187.7,285.1,172.6,2.07,10.0,3.5,4,1448,5,265,3180,8.2,8.5,21.1,17.9,90.7,30,0,90.6,31.42,12.0,1.4,51.4,60,2.4,0.01,3291.5714285714284,160.47142857142856,7.6000000000000005,4.285714285714286,90.08142857142857,0.1878461538461187,303.70000000000005,0.7142857142857143,1.8204166666666666,0.0,1.15,2.924944812362031,1,35,1,8.5,3,0.0098,0.8399999999999324,1
2024-03-29,Mike_Advanced,89,13,4,illness,False,0.0,0,0.0,0,0,0,0,0.0,2975,177.9,344.4,98.4,1.96,12.1,3.2,5,1770,5,-207,3182,7.9,6.5,17.9,25.5,75.5,5,2,90.55,31.42,12.0,0.4,45.1,61,3.2,0.003,3356.5714285714284,164.77142857142857,7.8,3.4285714285714284,90.32857142857142,0.2959999999999827,303.70000000000005,0.5714285714285714,0.91609375,0.0,1.0888888888888888,-2.286029817780232,4,35,1,8.5,3,0.0028,-0.3499999999999801,1
2024-03-30,Mike_Advanced,90,13,5,building,True,6.0,5564,7.0,55,3,3,29,3.7,3494,189.6,296.5,172.2,2.09,10.4,3.3,4,1360,5,313,3181,6.7,8.2,18.9,26.1,89.9,8,4,90.73,31.42,12.5,1.8,39.4,63,5.9,0.012,3341.8571428571427,174.1,7.785714285714286,3.4285714285714284,90.46714285714286,0.5149230769230531,309.70000000000005,0.5714285714285714,0.5475932203389829,0.7792207792207793,1.161111111111111,3.4497960983136777,1,35,1,8.5,3,0.0126,1.2600000000000477,1
